Source Selection Information - See FAR 2.101 and 3.104

,LOCATION,ICAO,COUNTRY/STATE,VENDOR NAME,REFUELING OPERATOR NAME,REFUELING OPERATOR ADDR,REFUELING OPERATOR PHONE,CONTRACT/SOLICIT NO/PR NO,CONTRACT PERIOD,LINE ITEM,PURCHASE PROGRAM,PRODUCT,ADDITIVES,MODE ID,QUANTITY,AWARD PRICE,TOTAL DOLLAR VALUE,
,MERIDIAN/KEY FIELD,KMEI,MS,MERIDIAN AIRPORT AUTHORITY,MERIDIAN AVIATION,2607 AIRPORT BLVD SOUTH MERIDIAN MISSISSIPPI,601-693-7282,SPE60723D0071,07/30/2024 - 03/31/2027,0005,23S,Rapid Refueling,,AIR,005426348,.150000,813952.20,
,MID DELTA RGNL (GREENVILLE),KGLH,MS,EASTERN AVIATION FUELS  INC.,MID DELTA AVIATION,278 FIFTH AVENUE GREENVILLE MISSISSIPPI 38701,662-334-6444,SPE60723D0035,07/01/2023 - 03/31/2027,0005,23S,FEDERAL EXCISE TAX,FSII,AIRWF,000227000,.218000,49486.00,
,MID DELTA RGNL (GREENVILLE),KGLH,MS,EASTERN AVIATION FUELS  INC.,MID DELTA AVIATION,278 FIFTH AVENUE GREENVILLE MISSISSIPPI 38701,662-334-6444,SPE60723D0035,07/01/2023 - 03/31/2027,0004,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,000227000,5.198630,1180089.01,
,MID DELTA RGNL (GREENVILLE),KGLH,MS,EASTERN AVIATION FUELS  INC.,MID DELTA AVIATION,278 FIFTH AVENUE GREENVILLE MISSISSIPPI 38701,662-334-6444,SPE60723D0035,07/01/2023 - 03/31/2027,0003,23S,OVERTIME FEE / CALL OUT FEE,,AIR,000000100,120.000000,12000.00,
,MID DELTA RGNL (GREENVILLE),KGLH,MS,EASTERN AVIATION FUELS  INC.,MID DELTA AVIATION,278 FIFTH AVENUE GREENVILLE MISSISSIPPI 38701,662-334-6444,SPE60723D0035,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,000227000,.218000,49486.00,
,MID DELTA RGNL (GREENVILLE),KGLH,MS,EASTERN AVIATION FUELS  INC.,MID DELTA AVIATION,278 FIFTH AVENUE GREENVILLE MISSISSIPPI 38701,662-334-6444,SPE60723D0035,07/01/2023 - 03/31/2027,0006,23S,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,120.000000,12000.00,
,MID DELTA RGNL (GREENVILLE),KGLH,MS,EASTERN AVIATION FUELS  INC.,MID DELTA AVIATION,278 FIFTH AVENUE GREENVILLE MISSISSIPPI 38701,662-334-6444,SPE60723D0035,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,000227000,5.198630,1180089.01,
,STENNIS INTL,KHSA,MS,FREEMAN HOLDINGS OF MISSISSIPPI  LLC,FREEMAN HOLDINGS DBA MILL,7250 STENNIS AIRPORT DRIVE  STENNIS  MS 39556-,228-463-2389,SPE60723D0091,07/01/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,004953844,5.166930,25596165.18,
,STENNIS INTL,KHSA,MS,FREEMAN HOLDINGS OF MISSISSIPPI  LLC,FREEMAN HOLDINGS DBA MILL,7250 STENNIS AIRPORT DRIVE  STENNIS  MS 39556-,228-463-2389,SPE60723D0091,07/01/2023 - 03/31/2027,0005,23S,FEDERAL EXCISE TAX,FSII,AIRWF,004953844,.218000,1079937.99,
,STENNIS INTL,KHSA,MS,FREEMAN HOLDINGS OF MISSISSIPPI  LLC,FREEMAN HOLDINGS DBA MILL,7250 STENNIS AIRPORT DRIVE  STENNIS  MS 39556-,228-463-2389,SPE60723D0091,07/01/2023 - 03/31/2027,0004,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,004953844,5.276930,26141088.02,
,STENNIS INTL,KHSA,MS,FREEMAN HOLDINGS OF MISSISSIPPI  LLC,FREEMAN HOLDINGS DBA MILL,7250 STENNIS AIRPORT DRIVE  STENNIS  MS 39556-,228-463-2389,SPE60723D0091,07/01/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,004953844,.218000,1079937.99,
,TRENT LOTT INTERNATIONAL,KPQL,MS,AVFUEL CORP,SOUTHERN SKY AVIATION,8301 SARACENNIA ROAD MOSS POINT MS 36563,2284741000,SPE60724D0004,11/06/2023 - 03/31/2027,0004,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,000450000,4.973990,2238295.50,
,TRENT LOTT INTERNATIONAL,KPQL,MS,AVFUEL CORP,SOUTHERN SKY AVIATION,8301 SARACENNIA ROAD MOSS POINT MS 36563,2284741000,SPE60724D0004,11/06/2023 - 03/31/2027,0001,23S,TURBINE FUELAVIATION JAA,,AIR,000150000,4.873990,731098.50,
,TRENT LOTT INTERNATIONAL,KPQL,MS,AVFUEL CORP,SOUTHERN SKY AVIATION,8301 SARACENNIA ROAD MOSS POINT MS 36563,2284741000,SPE60724D0004,11/06/2023 - 03/31/2027,0006,23S,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,150.000000,15000.00,
,TRENT LOTT INTERNATIONAL,KPQL,MS,AVFUEL CORP,SOUTHERN SKY AVIATION,8301 SARACENNIA ROAD MOSS POINT MS 36563,2284741000,SPE60724D0004,11/06/2023 - 03/31/2027,0002,23S,FEDERAL EXCISE TAX,,AIR,000150000,.218000,32700.00,
,TRENT LOTT INTERNATIONAL,KPQL,MS,AVFUEL CORP,SOUTHERN SKY AVIATION,8301 SARACENNIA ROAD MOSS POINT MS 36563,2284741000,SPE60724D0004,11/06/2023 - 03/31/2027,0003,23S,OVERTIME FEE / CALL OUT FEE,,AIR,000000100,150.000000,15000.00,
,TRENT LOTT INTERNATIONAL,KPQL,MS,AVFUEL CORP,SOUTHERN SKY AVIATION,8301 SARACENNIA ROAD MOSS POINT MS 36563,2284741000,SPE60724D0004,11/06/2023 - 03/31/2027,0005,23S,FEDERAL EXCISE TAX,FSII,AIRWF,000150000,.218000,32700.00,
,TUPELO RGNL,KTUP,MS,AVFUEL CORP,TUPELO AVIATION,105 LEMONS DRIVE TUPELO MISSISSIPPI 38801,662-823-4359,SPE60723D0077,07/01/2023 - 03/31/2027,0005,23S,FEDERAL EXCISE TAX,FSII,AIRWF,000867888,.218000,189199.58,
,TUPELO RGNL,KTUP,MS,AVFUEL CORP,TUPELO AVIATION,105 LEMONS DRIVE TUPELO MISSISSIPPI 38801,662-823-4359,SPE60723D0077,07/01/2023 - 03/31/2027,0006,23S,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,120.000000,12000.00,
,TUPELO RGNL,KTUP,MS,AVFUEL CORP,TUPELO AVIATION,105 LEMONS DRIVE TUPELO MISSISSIPPI 38801,662-823-4359,SPE60723D0077,07/01/2023 - 03/31/2027,0004,23S,TURBINE FUELAVIATION JAA,FSII,AIRWF,000867888,5.119640,4443274.12,
,BILLINGS LOGAN INTL AIRPORT,KBIL,MT,PHILLIPS 66 COMPANY,EDWARD JET CENTER,1691 AVIATION PL BILLINGS MONTANA 59105,406-252-0508,SPE60722D0088,07/01/2022 - 03/31/2026,0002,23W,FEDERAL EXCISE TAX,,AIR,001132408,.218000,246864.94,
,BILLINGS LOGAN INTL AIRPORT,KBIL,MT,PHILLIPS 66 COMPANY,EDWARD JET CENTER,1691 AVIATION PL BILLINGS MONTANA 59105,406-252-0508,SPE60722D0088,07/01/2022 - 03/31/2026,0003,23W,TURBINE FUELAVIATION JAA,FSII,AIRWF,001132408,3.862000,4373359.70,
,BILLINGS LOGAN INTL AIRPORT,KBIL,MT,PHILLIPS 66 COMPANY,EDWARD JET CENTER,1691 AVIATION PL BILLINGS MONTANA 59105,406-252-0508,SPE60722D0088,07/01/2022 - 03/31/2026,0001,23W,TURBINE FUELAVIATION JAA,,AIR,001132408,3.862000,4373359.70,
,BILLINGS LOGAN INTL AIRPORT,KBIL,MT,PHILLIPS 66 COMPANY,EDWARD JET CENTER,1691 AVIATION PL BILLINGS MONTANA 59105,406-252-0508,SPE60722D0088,07/01/2022 - 03/31/2026,0004,23W,FEDERAL EXCISE TAX,FSII,AIRWF,001132408,.218000,246864.94,
,GALLATIN FIELD,KBZN,MT,ASSOCIATED ENERGY GROUP LLC,MILLION AIR,450 WINGS WAY  BELGRADE  MT,406-624-9990,SPE60723D0001,12/01/2022 - 03/31/2026,0003,23W,OVERTIME FEE / CALL OUT FEE,,AIR,000000050,200.000000,10000.00,
,GALLATIN FIELD,KBZN,MT,ASSOCIATED ENERGY GROUP LLC,MILLION AIR,450 WINGS WAY  BELGRADE  MT,406-624-9990,SPE60723D0001,12/01/2022 - 03/31/2026,0005,23W,FEDERAL EXCISE TAX,FSII  SDA  CI,AIRWF,000427616,.218000,93220.29,
,GALLATIN FIELD,KBZN,MT,ASSOCIATED ENERGY GROUP LLC,MILLION AIR,450 WINGS WAY  BELGRADE  MT,406-624-9990,SPE60723D0001,12/01/2022 - 03/31/2026,0004,23W,TURBINE FUELAVIATION JAA,FSII  SDA  CI,AIRWF,000427616,3.172400,1356569.00,
,GALLATIN FIELD,KBZN,MT,ASSOCIATED ENERGY GROUP LLC,MILLION AIR,450 WINGS WAY  BELGRADE  MT,406-624-9990,SPE60723D0001,12/01/2022 - 03/31/2026,0002,23W,FEDERAL EXCISE TAX,FSII  SDA  CI,AIR,000427616,.218000,93220.29,
,GALLATIN FIELD,KBZN,MT,ASSOCIATED ENERGY GROUP LLC,MILLION AIR,450 WINGS WAY  BELGRADE  MT,406-624-9990,SPE60723D0001,12/01/2022 - 03/31/2026,0006,23W,OVERTIME FEE / CALL OUT FEE,FSII  SDA  CI,AIRWF,000000050,200.000000,10000.00,
,GALLATIN FIELD,KBZN,MT,ASSOCIATED ENERGY GROUP LLC,MILLION AIR,450 WINGS WAY  BELGRADE  MT,406-624-9990,SPE60723D0001,12/01/2022 - 03/31/2026,0001,23W,TURBINE FUELAVIATION JAA,,AIR,000528616,3.092400,1634692.12,
,GALLATIN FIELD,KBZN,MT,AVFUEL CORP,JET AVIATION,530 WINGS WAY BELGRADE MT 59714,406-388-1351,SPE60726D0032,04/01/2026 - 03/31/2029,0004,23W,OVERTIME FEE / CALL OUT FEE,,AIR,001056000,100.000000,105600000.00,
,GALLATIN FIELD,KBZN,MT,AVFUEL CORP,JET AVIATION,530 WINGS WAY BELGRADE MT 59714,406-388-1351,SPE60726D0032,04/01/2026 - 03/31/2029,0001,23W,TURBINE FUELAVIATION JAA,,AIR,001056000,2.895730,3057890.88,
,GALLATIN FIELD,KBZN,MT,AVFUEL CORP,JET AVIATION,530 WINGS WAY BELGRADE MT 59714,406-388-1351,SPE60726D0032,04/01/2026 - 03/31/2029,0002,23W,FEDERAL EXCISE TAX,,AIR,001056000,.218000,230208.00,
,GALLATIN FIELD,KBZN,MT,AVFUEL CORP,JET AVIATION,530 WINGS WAY BELGRADE MT 59714,406-388-1351,SPE60726D0032,04/01/2026 - 03/31/2029,0003,23W,FSII Additive,FSII,AIRWF,001056000,.080000,84480.00,
,GLACIER PARK INTL KALISPELL,KGPI,MT,HOLMAN ENTERPRISES  INC.,HOLMAN ENTERPRISES  INC,4170 US HWY 2 EAST KALISPELL  MT 59901,406-755-5362,SPE60722D0069,07/01/2022 - 03/31/2026,0002,23W,OVERTIME FEE / CALL OUT FEE,,AIR,000000025,200.000000,5000.00,
,GLACIER PARK INTL KALISPELL,KGPI,MT,HOLMAN ENTERPRISES  INC.,HOLMAN ENTERPRISES  INC,4170 US HWY 2 EAST KALISPELL  MT 59901,406-755-5362,SPE60722D0069,07/01/2022 - 03/31/2026,0003,23W,FEDERAL EXCISE TAX,,AIR,000388656,.218000,84727.01,
,GLACIER PARK INTL KALISPELL,KGPI,MT,HOLMAN ENTERPRISES  INC.,HOLMAN ENTERPRISES  INC,4170 US HWY 2 EAST KALISPELL  MT 59901,406-755-5362,SPE60722D0069,07/01/2022 - 03/31/2026,0001,23W,TURBINE FUELAVIATION JAA,,AIR,000720656,3.499000,2521575.34,
,GLACIER PARK INTL KALISPELL,KGPI,MT,HOLMAN ENTERPRISES  INC.,HOLMAN ENTERPRISES  INC,4170 US HWY 2 EAST KALISPELL  MT 59901,406-755-5362,SPE60722D0069,07/01/2022 - 03/31/2026,0006,23W,FEDERAL EXCISE TAX,FSII,AIRWF,000388656,.218000,84727.01,
,GLACIER PARK INTL KALISPELL,KGPI,MT,HOLMAN ENTERPRISES  INC.,HOLMAN ENTERPRISES  INC,4170 US HWY 2 EAST KALISPELL  MT 59901,406-755-5362,SPE60722D0069,07/01/2022 - 03/31/2026,0005,23W,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000025,200.000000,5000.00,
,GLACIER PARK INTL KALISPELL,KGPI,MT,HOLMAN ENTERPRISES  INC.,HOLMAN ENTERPRISES  INC,4170 US HWY 2 EAST KALISPELL  MT 59901,406-755-5362,SPE60722D0069,07/01/2022 - 03/31/2026,0004,23W,TURBINE FUELAVIATION JAA,FSII,AIRWF,000388656,3.549000,1379340.14,
,GREAT FALLS INTERNATIONAL AIRPORT,KGTF,MT,HOLMAN AVIATION CO.,HOLMAN AVIATION,1940 AIRPORT CT  GREAT FALLS  MT 59404,406-453-7613,SPE60722D0078,07/01/2022 - 03/31/2026,0006,23W,FEDERAL EXCISE TAX,FSII,AIRWF,000507224,.218000,110574.83,
,GREAT FALLS INTERNATIONAL AIRPORT,KGTF,MT,HOLMAN AVIATION CO.,HOLMAN AVIATION,1940 AIRPORT CT  GREAT FALLS  MT 59404,406-453-7613,SPE60722D0078,07/01/2022 - 03/31/2026,0005,23W,TURBINE FUELAVIATION JAA,FSII,AIRWF,000507224,3.594240,1823084.79,
,GREAT FALLS INTERNATIONAL AIRPORT,KGTF,MT,HOLMAN AVIATION CO.,HOLMAN AVIATION,1940 AIRPORT CT  GREAT FALLS  MT 59404,406-453-7613,SPE60722D0078,07/01/2022 - 03/31/2026,0002,23W,FEDERAL EXCISE TAX,,AIR,000507224,.218000,110574.83,
,GREAT FALLS INTERNATIONAL AIRPORT,KGTF,MT,HOLMAN AVIATION CO.,HOLMAN AVIATION,1940 AIRPORT CT  GREAT FALLS  MT 59404,406-453-7613,SPE60722D0078,07/01/2022 - 03/31/2026,0003,23W,TURBINE FUELAVIATION JAA,FSII,AIRWF,000000050,3.574240,178.71,
,GREAT FALLS INTERNATIONAL AIRPORT,KGTF,MT,HOLMAN AVIATION CO.,HOLMAN AVIATION,1940 AIRPORT CT  GREAT FALLS  MT 59404,406-453-7613,SPE60722D0078,07/01/2022 - 03/31/2026,0004,23W,FEDERAL EXCISE TAX,FSII,AIRWF,000000050,.218000,10.90,
,GREAT FALLS INTERNATIONAL AIRPORT,KGTF,MT,HOLMAN AVIATION CO.,HOLMAN AVIATION,1940 AIRPORT CT  GREAT FALLS  MT 59404,406-453-7613,SPE60722D0078,07/01/2022 - 03/31/2026,0001,23W,TURBINE FUELAVIATION JAA,,AIR,000607224,3.544240,2152147.59,
,GREAT FALLS INTERNATIONAL AIRPORT,KGTF,MT,WORLD FUEL SERVICES  INC.,HOLMAN AVIATION,1940 AIRPORT CT  GREAT FALLS  MT,406-453-7613,SPE60726D0037,04/01/2026 - 03/31/2029,0001,23W,TURBINE FUELAVIATION JAA,,AIR,000791000,3.710018,2934624.24,
,GREAT FALLS INTERNATIONAL AIRPORT,KGTF,MT,WORLD FUEL SERVICES  INC.,HOLMAN AVIATION,1940 AIRPORT CT  GREAT FALLS  MT,406-453-7613,SPE60726D0037,04/01/2026 - 03/31/2029,0002,23W,FEDERAL EXCISE TAX,,AIR,000791000,.218000,172438.00,
,GREAT FALLS INTERNATIONAL AIRPORT,KGTF,MT,WORLD FUEL SERVICES  INC.,HOLMAN AVIATION,1940 AIRPORT CT  GREAT FALLS  MT,406-453-7613,SPE60726D0037,04/01/2026 - 03/31/2029,0003,23W,FSII Additive,FSII,AIRWF,000791000,.080000,63280.00,
,HELENA REGIONAL AIRPORT,KHLN,MT,LEADING EDGE MONTANA LLC,LEADING EDGE MONTANA,2340 AIRPORT RD HELENA MT 59601,406-442-2190,SPE60722D0067,07/01/2022 - 03/31/2026,0003,23W,OVERTIME FEE / CALL OUT FEE,,AIR,000000100,150.000000,15000.00,
,HELENA REGIONAL AIRPORT,KHLN,MT,LEADING EDGE MONTANA LLC,LEADING EDGE MONTANA,2340 AIRPORT RD HELENA MT 59601,406-442-2190,SPE60722D0067,07/01/2022 - 03/31/2026,0004,23W,TURBINE FUELAVIATION JAA,FSII,AIRWF,000798424,4.274000,3412464.18,
,HELENA REGIONAL AIRPORT,KHLN,MT,LEADING EDGE MONTANA LLC,LEADING EDGE MONTANA,2340 AIRPORT RD HELENA MT 59601,406-442-2190,SPE60722D0067,07/01/2022 - 03/31/2026,0006,23W,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,150.000000,15000.00,
,HELENA REGIONAL AIRPORT,KHLN,MT,LEADING EDGE MONTANA LLC,LEADING EDGE MONTANA,2340 AIRPORT RD HELENA MT 59601,406-442-2190,SPE60722D0067,07/01/2022 - 03/31/2026,0002,23W,FEDERAL EXCISE TAX,,AIR,001898424,.218000,413856.43,
,HELENA REGIONAL AIRPORT,KHLN,MT,LEADING EDGE MONTANA LLC,LEADING EDGE MONTANA,2340 AIRPORT RD HELENA MT 59601,406-442-2190,SPE60722D0067,07/01/2022 - 03/31/2026,0001,23W,TURBINE FUELAVIATION JAA,,AIR,001199424,4.224000,5066366.98,
,HELENA REGIONAL AIRPORT,KHLN,MT,LEADING EDGE MONTANA LLC,LEADING EDGE MONTANA,2340 AIRPORT RD HELENA MT 59601,406-442-2190,SPE60722D0067,07/01/2022 - 03/31/2026,0005,23W,FEDERAL EXCISE TAX,FSII,AIRWF,000798424,.218000,174056.43,
,MISSOULA INTERNATIONAL AIRPORT,KMSO,MT,AVFUEL CORP,MUNUTEMAN AVIATION,5225 HWY 10 WEST BOX 16 MISSOULA MT 59808,406-728-9363,SPE60722D0106,09/01/2022 - 03/31/2026,0001,23W,TURBINE FUELAVIATION JAA,,AIR,000905192,2.829240,2561005.41,
,MISSOULA INTERNATIONAL AIRPORT,KMSO,MT,AVFUEL CORP,MUNUTEMAN AVIATION,5225 HWY 10 WEST BOX 16 MISSOULA MT 59808,406-728-9363,SPE60722D0106,09/01/2022 - 03/31/2026,0002,23W,FEDERAL EXCISE TAX,,AIR,000805192,.218000,175531.86,
,MISSOULA INTERNATIONAL AIRPORT,KMSO,MT,AVFUEL CORP,MUNUTEMAN AVIATION,5225 HWY 10 WEST BOX 16 MISSOULA MT 59808,406-728-9363,SPE60722D0106,09/01/2022 - 03/31/2026,0004,23W,FEDERAL EXCISE TAX,FSII,AIRWF,000605192,.218000,131931.86,
,MISSOULA INTERNATIONAL AIRPORT,KMSO,MT,AVFUEL CORP,MUNUTEMAN AVIATION,5225 HWY 10 WEST BOX 16 MISSOULA MT 59808,406-728-9363,SPE60722D0106,09/01/2022 - 03/31/2026,0003,23W,TURBINE FUELAVIATION JAA,FSII,AIRWF,000605192,2.869240,1736441.09,
,MISSOULA INTERNATIONAL AIRPORT,KMSO,MT,NEPTUNE AVIATION SERVICES  INC.,NEPTUNE AVIATION SERVICES,4301 CORPORATE WAY MISSOULA MT 59808,406-721-8886,SPE60726D0031,04/01/2026 - 03/31/2029,0001,23W,TURBINE FUELAVIATION JAA,,AIR,001829000,2.905040,5313318.16,
,MISSOULA INTERNATIONAL AIRPORT,KMSO,MT,NEPTUNE AVIATION SERVICES  INC.,NEPTUNE AVIATION SERVICES,4301 CORPORATE WAY MISSOULA MT 59808,406-721-8886,SPE60726D0031,04/01/2026 - 03/31/2029,0003,23W,FSII Additive,FSII,AIRWF,001829000,.030000,54870.00,
,MISSOULA INTERNATIONAL AIRPORT,KMSO,MT,NEPTUNE AVIATION SERVICES  INC.,NEPTUNE AVIATION SERVICES,4301 CORPORATE WAY MISSOULA MT 59808,406-721-8886,SPE60726D0031,04/01/2026 - 03/31/2029,0002,23W,FEDERAL EXCISE TAX,,AIR,001829000,.218000,398722.00,
,ALBERT J ELLIS (JACKSONVILLE),KOAJ,NC,WORLD FUEL SERVICES  INC.,SKYPORT AVIATION,304 WRIGHT BROTHERS WAY RICHLAND NC,813-626-1515,SPE60725D0153,10/01/2025 - 03/31/2029,0004,23E,OVERTIME FEE / CALL OUT FEE,,AIR,000000100,150.000000,15000.00,
,ALBERT J ELLIS (JACKSONVILLE),KOAJ,NC,WORLD FUEL SERVICES  INC.,SKYPORT AVIATION,304 WRIGHT BROTHERS WAY RICHLAND NC,813-626-1515,SPE60725D0153,10/01/2025 - 03/31/2029,0002,23E,FEDERAL EXCISE TAX,,AIR,000164304,.218000,35818.27,
,ALBERT J ELLIS (JACKSONVILLE),KOAJ,NC,WORLD FUEL SERVICES  INC.,SKYPORT AVIATION,304 WRIGHT BROTHERS WAY RICHLAND NC,813-626-1515,SPE60725D0153,10/01/2025 - 03/31/2029,0001,23E,TURBINE FUELAVIATION JAA,,AIR,000164304,3.750110,616158.07,
,ALBERT J ELLIS (JACKSONVILLE),KOAJ,NC,WORLD FUEL SERVICES  INC.,SKYPORT AVIATION,304 WRIGHT BROTHERS WAY RICHLAND NC,813-626-1515,SPE60725D0153,10/01/2025 - 03/31/2029,0003,23E,FSII Additive,FSII,AIRWF,000164304,.100000,16430.40,
,ASHEVILLE REGIONAL,KAVL,NC,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,40 LINDBERGHT LANE  FLETCHER  NORTH CAROLINA,828-687-7110,SPE60725D0145,10/01/2025 - 03/31/2029,0003,23E,FSII Additive,FSII,AIRWF,000722560,.100000,72256.00,
,ASHEVILLE REGIONAL,KAVL,NC,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,40 LINDBERGHT LANE  FLETCHER  NORTH CAROLINA,828-687-7110,SPE60725D0145,10/01/2025 - 03/31/2029,0002,23E,FEDERAL EXCISE TAX,,AIR,000722560,.218000,157518.08,
,ASHEVILLE REGIONAL,KAVL,NC,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,40 LINDBERGHT LANE  FLETCHER  NORTH CAROLINA,828-687-7110,SPE60725D0145,10/01/2025 - 03/31/2029,0001,23E,TURBINE FUELAVIATION JAA,,AIR,000722560,6.080700,4393670.59,
,COASTAL CAROLINA REGIONAL AIRPORT,KEWN,NC,EASTERN AVIATION FUELS  INC.,TIDEWATER AIR,1210 AVIATION DRIVE NEW BERN NC 28562,2526331400,SPE60725D0182,10/01/2025 - 03/31/2029,0002,23E,FEDERAL EXCISE TAX,FSII,AIRWF,002172880,.218000,473687.84,
,COASTAL CAROLINA REGIONAL AIRPORT,KEWN,NC,EASTERN AVIATION FUELS  INC.,TIDEWATER AIR,1210 AVIATION DRIVE NEW BERN NC 28562,2526331400,SPE60725D0182,10/01/2025 - 03/31/2029,0003,23E,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,100.000000,10000.00,
,COASTAL CAROLINA REGIONAL AIRPORT,KEWN,NC,EASTERN AVIATION FUELS  INC.,TIDEWATER AIR,1210 AVIATION DRIVE NEW BERN NC 28562,2526331400,SPE60725D0182,10/01/2025 - 03/31/2029,0001,23E,TURBINE FUELAVIATION JAA,FSII,AIRWF,002172880,4.869529,10580902.17,
,ELIZABETH CITY COAST GUARD N.C.,KECG,NC,EASTERN AVIATION FUELS  INC.,ELIZABETH CITY REGIONAL,1028 CONSOLIDATED RD  ELIZABETH CITY  NC 27909,252-335-5634,SPE60725D0151,10/01/2025 - 03/31/2029,0002,23,FEDERAL EXCISE TAX,FSII,AIRWF,000527248,.218000,114940.06,
,ELIZABETH CITY COAST GUARD N.C.,KECG,NC,EASTERN AVIATION FUELS  INC.,ELIZABETH CITY REGIONAL,1028 CONSOLIDATED RD  ELIZABETH CITY  NC 27909,252-335-5634,SPE60725D0151,10/01/2025 - 03/31/2029,0001,23E,TURBINE FUELAVIATION JAA,FSII,AIRWF,000527248,4.023929,2121608.52,
,ELIZABETH CITY COAST GUARD N.C.,KECG,NC,EASTERN AVIATION FUELS  INC.,ELIZABETH CITY REGIONAL,1028 CONSOLIDATED RD  ELIZABETH CITY  NC 27909,252-335-5634,SPE60725D0151,10/01/2025 - 03/31/2029,0004,23,OVERTIME FEE / CALL OUT FEE,FSII,AIRWF,000000100,50.000000,5000.00,
,LAURINBURG MAXTON,KMEB,NC,EASTERN AVIATION FUELS  INC.,SOUTHEAST REGIONAL AIRPOR,16701 AIRPORT RD MAXTON NC 28364,910-390-6123,SPE60725D0100,10/01/2025 - 03/31/2029,0002,23E,FEDERAL EXCISE TAX,FSII,,000200000,.218000,43600.00,
,LAURINBURG MAXTON,KMEB,NC,EASTERN AVIATION FUELS  INC.,SOUTHEAST REGIONAL AIRPOR,16701 AIRPORT RD MAXTON NC 28364,910-390-6123,SPE60725D0100,10/01/2025 - 03/31/2029,0001,23E,TURBINE FUELAVIATION JAA,FSII,AIRWF,000200000,4.472086,894417.20,
,LAURINBURG MAXTON,KMEB,NC,EASTERN AVIATION FUELS  INC.,SOUTHEAST REGIONAL AIRPOR,16701 AIRPORT RD MAXTON NC 28364,910-390-6123,SPE60725D0100,10/01/2025 - 03/31/2029,0003,23E,OVERTIME FEE / CALL OUT FEE,,AIR,000000100,100.000000,10000.00,
,PIEDMONT TRIAD INTL (GREENSBORO),KGSO,NC,AVFUEL CORP,KOURY AVIATION,7680 AIRLINE ROAD  GREENSBORO  NC 27409,336-279-7996,SPE60725D0150,10/01/2025 - 03/31/2029,0002,23E,FEDERAL EXCISE TAX,,AIR,001043968,.218000,227585.02,
,PIEDMONT TRIAD INTL (GREENSBORO),KGSO,NC,AVFUEL CORP,KOURY AVIATION,7680 AIRLINE ROAD  GREENSBORO  NC 27409,336-279-7996,SPE60725D0150,10/01/2025 - 03/31/2029,0003,23E,FSII Additive,FSII,AIRWF,001043968,.150000,156595.20,
,PIEDMONT TRIAD INTL (GREENSBORO),KGSO,NC,AVFUEL CORP,KOURY AVIATION,7680 AIRLINE ROAD  GREENSBORO  NC 27409,336-279-7996,SPE60725D0150,10/01/2025 - 03/31/2029,0001,23E,TURBINE FUELAVIATION JAA,,AIR,001043968,2.643990,2760240.95,
,RALEIGH DURHAM INTERNATIONAL,KRDU,NC,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,1775 EAST INTERNATIONAL DRIVE MORRISVILLE NC 27560,9198402200,SPE60725D0117,10/01/2025 - 03/31/2029,0002,23E,FEDERAL EXCISE TAX,,AIR,001206904,.218000,263105.07,
,RALEIGH DURHAM INTERNATIONAL,KRDU,NC,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,1775 EAST INTERNATIONAL DRIVE MORRISVILLE NC 27560,9198402200,SPE60725D0117,10/01/2025 - 03/31/2029,0001,23E,TURBINE FUELAVIATION JAA,,AIR,001206904,3.388393,4089465.07,
,RALEIGH DURHAM INTERNATIONAL,KRDU,NC,SIGNATURE FLIGHT SUPPORT LLC,SIGNATURE FLIGHT SUPPORT,1775 EAST INTERNATIONAL DRIVE MORRISVILLE NC 27560,9198402200,SPE60725D0117,10/01/2025 - 03/31/2029,0003,23E,FSII Additive,FSII,AIRWF,001206904,.100000,120690.40,
,STANLY COUNTY AIRPORT,KVUJ,NC,EASTERN AVIATION FUELS  INC.,STANLY COUNTY AIRPORT,43222 LOWDER AVIATION PKWY  NEW LONDON  NC 28127,7049829013,SPE60726D0023,12/22/2025 - 03/31/2029,0002,23E,FEDERAL EXCISE TAX,FSII,AIRWF,000050000,.218000,10900.00,
